Tag_A,Attr_A_Name,Attr_A_Value,Relationship,Rel_Att_Name_1,Rel_Att_Value_1,Rel_Att_Name_2,Rel_Att_Value_2,Tag_B,Attr_B_Name,Attr_B_Value
River,Name,G?gas?r,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,G?gas?r,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,G?eveapa,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,G?eveapa,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Frio,Runthrough,Rank,0,,,Nation,Nation,Honduras
River,Name,Frio,Runthrough,Rank,1,,,Nation,Nation,Guatemala
River,Name,Foyle,Runthrough,Rank,0,,,Nation,Nation,United Kingdom
River,Name,Foyle,Runthrough,Rank,1,,,Nation,Nation,Ireland
River,Name,Fly,Runthrough,Rank,0,,,Nation,Nation,Indonesia
River,Name,Fly,Runthrough,Rank,1,,,Nation,Nation,Papua New Guinea
River,Name,Fane,Runthrough,Rank,0,,,Nation,Nation,United Kingdom
River,Name,Fane,Runthrough,Rank,1,,,Nation,Nation,Ireland
River,Name,Famir,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Famir,Runthrough,Rank,1,,,Nation,Nation,Afghanistan
River,Name,Fal?m?,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Fal?m?,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,Fal?m?,Runthrough,Rank,2,,,Nation,Nation,Senegal
River,Name,Euphrates,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Euphrates,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Euphrates,Runthrough,Rank,2,,,Nation,Nation,Iraq
River,Name,Ertix He,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Ertix He,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Erjes,Runthrough,Rank,0,,,Nation,Nation,Portugal
River,Name,Erjes,Runthrough,Rank,1,,,Nation,Nation,Spain
River,Name,Emin He,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Emin He,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Elbe,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Elbe,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,El Beid,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,El Beid,Runthrough,Rank,1,,,Nation,Nation,Nigeria
River,Name,Dzegam,Runthrough,Rank,0,,,Nation,Nation,Azerbaijan
River,Name,Dzegam,Runthrough,Rank,1,,,Nation,Nation,Armenia
River,Name,Dyje,Runthrough,Rank,0,,,Nation,Nation,Czech Republic
River,Name,Dyje,Runthrough,Rank,1,,,Nation,Nation,Austria
River,Name,Dvina,Runthrough,Rank,0,,,Nation,Nation,Poland
River,Name,Dvina,Runthrough,Rank,1,,,Nation,Nation,Latvia
River,Name,Dvina,Runthrough,Rank,2,,,Nation,Nation,Latvia
River,Name,Dunajec,Runthrough,Rank,0,,,Nation,Nation,Slovakia
River,Name,Dunajec,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,Drissa,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Drissa,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Drina,Runthrough,Rank,0,,,Nation,Nation,Bosnia And Herzegovina
River,Name,Drina,Runthrough,Rank,1,,,Nation,Nation,Serbia
River,Name,Drin-i-zi,Runthrough,Rank,0,,,Nation,Nation,Macedonia
River,Name,Drin-i-zi,Runthrough,Rank,1,,,Nation,Nation,Albania
River,Name,Dravinja,Runthrough,Rank,0,,,Nation,Nation,Germany
River,Name,Dravinja,Runthrough,Rank,1,,,Nation,Nation,Serbia
River,Name,Drava,Runthrough,Rank,0,,,Nation,Nation,Slovenia
River,Name,Drava,Runthrough,Rank,1,,,Nation,Nation,Croatia
River,Name,Drava,Runthrough,Rank,2,,,Nation,Nation,Hungary
River,Name,Drava,Runthrough,Rank,3,,,Nation,Nation,Hungary
River,Name,Drava,Runthrough,Rank,4,,,Nation,Nation,Hungary
River,Name,Dra,Runthrough,Rank,0,,,Nation,Nation,Morocco
River,Name,Dra,Runthrough,Rank,1,,,Nation,Nation,Algeria
River,Name,Doveyrich,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Doveyrich,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Douro,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Douro,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Doubs,Runthrough,Rank,0,,,Nation,Nation,France
River,Name,Doubs,Runthrough,Rank,1,,,Nation,Nation,Switzerland
River,Name,Dospat,Runthrough,Rank,0,,,Nation,Nation,Bulgaria
River,Name,Dospat,Runthrough,Rank,1,,,Nation,Nation,Greece
River,Name,Donga,Runthrough,Rank,0,,,Nation,Nation,Nigeria
River,Name,Donga,Runthrough,Rank,1,,,Nation,Nation,Cameroon
River,Name,Donets,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Donets,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Dnestr,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Dnestr,Runthrough,Rank,1,,,Nation,Nation,Moldova
River,Name,Dnepr,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Dnepr,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Dnepr,Runthrough,Rank,2,,,Nation,Nation,Ukraine
River,Name,Djouah,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Djouah,Runthrough,Rank,1,,,Nation,Nation,Gabon
River,Name,Disna,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Disna,Runthrough,Rank,1,,,Nation,Nation,Lithuania
River,Name,Disna,Runthrough,Rank,2,,,Nation,Nation,Byelarus
River,Name,Dh? Shaykh,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Dh? Shaykh,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Desna,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Desna,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Desaguadero,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Desaguadero,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,Derkul,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Derkul,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Deo,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,Deo,Runthrough,Rank,1,,,Nation,Nation,Nigeria
River,Name,Debet,Runthrough,Rank,0,,,Nation,Nation,Armenia
River,Name,Debet,Runthrough,Rank,1,,,Nation,Nation,Georgia
River,Name,Dawa Wenz,Runthrough,Rank,0,,,Nation,Nation,Ethiopia
River,Name,Dawa Wenz,Runthrough,Rank,1,,,Nation,Nation,Somalia
River,Name,Danube,Runthrough,Rank,0,,,Nation,Nation,Austria
River,Name,Danube,Runthrough,Rank,1,,,Nation,Nation,Slovakia
River,Name,Danube,Runthrough,Rank,2,,,Nation,Nation,Hungary
River,Name,Danube,Runthrough,Rank,3,,,Nation,Nation,Croatia
River,Name,Danube,Runthrough,Rank,4,,,Nation,Nation,Serbia
River,Name,Danube,Runthrough,Rank,5,,,Nation,Nation,Romania
River,Name,Danube,Runthrough,Rank,6,,,Nation,Nation,Bulgaria
River,Name,Dan,Runthrough,Rank,0,,,Nation,Nation,Lebanon
River,Name,Dan,Runthrough,Rank,1,,,Nation,Nation,Israel
River,Name,Da,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Da,Runthrough,Rank,1,,,Nation,Nation,Vietnam
River,Name,Cuyuni,Runthrough,Rank,0,,,Nation,Nation,Venezuela
River,Name,Cuyuni,Runthrough,Rank,1,,,Nation,Nation,Guyana
River,Name,Cusmapa,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Cusmapa,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Cudi,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Cudi,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Cuareim,Runthrough,Rank,0,,,Nation,Nation,Uruguay
River,Name,Cuareim,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Cross,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,Cross,Runthrough,Rank,1,,,Nation,Nation,Nigeria
River,Name,Courantyne,Runthrough,Rank,0,,,Nation,Nation,Guyana
River,Name,Courantyne,Runthrough,Rank,1,,,Nation,Nation,Suriname
River,Name,Coruh,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Coruh,Runthrough,Rank,1,,,Nation,Nation,Georgia
River,Name,Corubal,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Corubal,Runthrough,Rank,1,,,Nation,Nation,Guinea-Bissau
River,Name,Corixa Grande,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Corixa Grande,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,Congo,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Congo,Runthrough,Rank,1,,,Nation,Nation,Angola
River,Name,Conchis,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Conchis,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Colorado,Runthrough,Rank,0,,,Nation,Nation,United States
River,Name,Colorado,Runthrough,Rank,1,,,Nation,Nation,Mexico
River,Name,Coeroeni,Runthrough,Rank,0,,,Nation,Nation,Guyana
River,Name,Coeroeni,Runthrough,Rank,1,,,Nation,Nation,Suriname
River,Name,Coco,Runthrough,Rank,0,,,Nation,Nation,Honduras
River,Name,Coco,Runthrough,Rank,1,,,Nation,Nation,Nicaragua
River,Name,Chuy,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Chuy,Runthrough,Rank,1,,,Nation,Nation,Uruguay
River,Name,Chu,Runthrough,Rank,0,,,Nation,Nation,Kyrgyzstan
River,Name,Chu,Runthrough,Rank,1,,,Nation,Nation,Kazakhstan
River,Name,Choluteca,Runthrough,Rank,0,,,Nation,Nation,Honduras
River,Name,Choluteca,Runthrough,Rank,1,,,Nation,Nation,Nicaragua
River,Name,Chobe,Runthrough,Rank,0,,,Nation,Nation,Namibia
River,Name,Chobe,Runthrough,Rank,1,,,Nation,Nation,Botswana
River,Name,Chixoy,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Chixoy,Runthrough,Rank,1,,,Nation,Nation,Mexico
River,Name,Chira,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Chira,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Chingo,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Chingo,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Chindwin,Runthrough,Rank,0,,,Nation,Nation,India
River,Name,Chindwin,Runthrough,Rank,1,,,Nation,Nation,Myanmar
River,Name,Chiloango,Runthrough,Rank,0,,,Nation,Nation,Congo
River,Name,Chiloango,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Chilia,Runthrough,Rank,0,,,Nation,Nation,Romania
River,Name,Chilia,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Chikov,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Chikov,Runthrough,Rank,1,,,Nation,Nation,Mongolia
River,Name,Chicapa,Runthrough,Rank,0,,,Nation,Nation,Angola
River,Name,Chicapa,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Chenab,Runthrough,Rank,0,,,Nation,Nation,India
River,Name,Chenab,Runthrough,Rank,1,,,Nation,Nation,Pakistan
River,Name,Chari,Runthrough,Rank,0,,,Nation,Nation,Chad
River,Name,Chari,Runthrough,Rank,1,,,Nation,Nation,Cameroon
River,Name,Chandyr,Runthrough,Rank,0,,,Nation,Nation,Turkmenistan
River,Name,Chandyr,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Chandyr,Runthrough,Rank,2,,,Nation,Nation,Russia
River,Name,Chanca,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Chanca,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Chagan,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Chagan,Runthrough,Rank,1,,,Nation,Nation,Kazakhstan
River,Name,Cestos,Runthrough,Rank,0,,,Nation,Nation,Liberia
River,Name,Cestos,Runthrough,Rank,1,,,Nation,Nation,Ivory Coast
River,Name,Cermelek,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Cermelek,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Cehotina,Runthrough,Rank,0,,,Nation,Nation,Serbia
River,Name,Cehotina,Runthrough,Rank,1,,,Nation,Nation,Bosnia And Herzegovina
River,Name,Cazaderas,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Cazaderas,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Cavally,Runthrough,Rank,0,,,Nation,Nation,Liberia
River,Name,Cavally,Runthrough,Rank,1,,,Nation,Nation,Ivory Coast
River,Name,Caledon,Runthrough,Rank,0,,,Nation,Nation,Lesotho
River,Name,Caledon,Runthrough,Rank,1,,,Nation,Nation,South Africa
River,Name,Bwedy,Runthrough,Rank,0,,,Nation,Nation,Liberia
River,Name,Bwedy,Runthrough,Rank,1,,,Nation,Nation,Sierra Leone
River,Name,Buwaitr,Runthrough,Rank,0,,,Nation,Nation,Iraq
River,Name,Buwaitr,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Bug,Runthrough,Rank,0,,,Nation,Nation,Ukraine
River,Name,Bug,Runthrough,Rank,1,,,Nation,Nation,Poland
River,Name,Bug,Runthrough,Rank,2,,,Nation,Nation,Byelarus
River,Name,Breu,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Breu,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Brahmaputra,Runthrough,Rank,0,,,Nation,Nation,China
River,Name,Brahmaputra,Runthrough,Rank,1,,,Nation,Nation,India
River,Name,Brahmaputra,Runthrough,Rank,2,,,Nation,Nation,Bangladesh
River,Name,Boyana,Runthrough,Rank,0,,,Nation,Nation,Serbia
River,Name,Boyana,Runthrough,Rank,1,,,Nation,Nation,Albania
River,Name,Boumbe II,Runthrough,Rank,0,,,Nation,Nation,Central African Republic
River,Name,Boumbe II,Runthrough,Rank,1,,,Nation,Nation,Cameroon
River,Name,Bosut,Runthrough,Rank,0,,,Nation,Nation,Croatia
River,Name,Bosut,Runthrough,Rank,1,,,Nation,Nation,Serbia
River,Name,Bomu,Runthrough,Rank,0,,,Nation,Nation,Central African Republic
River,Name,Bomu,Runthrough,Rank,1,,,Nation,Nation,Congo
River,Name,Bolgar,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Bolgar,Runthrough,Rank,1,,,Nation,Nation,Azerbaijan
River,Name,Bol Uzen,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Bol Uzen,Runthrough,Rank,1,,,Nation,Nation,Kazakhstan
River,Name,Bol Irgiz,Runthrough,Rank,0,,,Nation,Nation,Kazakhstan
River,Name,Bol Irgiz,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Boa,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Boa,Runthrough,Rank,1,,,Nation,Nation,Ivory Coast
River,Name,Blackwater,Runthrough,Rank,0,,,Nation,Nation,United Kingdom
River,Name,Blackwater,Runthrough,Rank,1,,,Nation,Nation,Ireland
River,Name,Black Volta,Runthrough,Rank,0,,,Nation,Nation,Ghana
River,Name,Black Volta,Runthrough,Rank,1,,,Nation,Nation,Burkina Faso
River,Name,Bir Hawisa,Runthrough,Rank,0,,,Nation,Nation,Iraq
River,Name,Bir Hawisa,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Bidasoa,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Bidasoa,Runthrough,Rank,1,,,Nation,Nation,France
River,Name,Bewani,Runthrough,Rank,0,,,Nation,Nation,Indonesia
River,Name,Bewani,Runthrough,Rank,1,,,Nation,Nation,Papua New Guinea
River,Name,Besed,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Besed,Runthrough,Rank,1,,,Nation,Nation,Byelarus
River,Name,Bermejo,Runthrough,Rank,0,,,Nation,Nation,Bolivia
River,Name,Bermejo,Runthrough,Rank,1,,,Nation,Nation,Argentina
River,Name,Bensbach,Runthrough,Rank,0,,,Nation,Nation,Indonesia
River,Name,Bensbach,Runthrough,Rank,1,,,Nation,Nation,Papua New Guinea
River,Name,Belyy Cheremosh,Runthrough,Rank,0,,,Nation,Nation,Poland
River,Name,Belyy Cheremosh,Runthrough,Rank,1,,,Nation,Nation,Romania
River,Name,Bedel,Runthrough,Rank,0,,,Nation,Nation,Kyrgyzstan
River,Name,Bedel,Runthrough,Rank,1,,,Nation,Nation,China
River,Name,Baro,Runthrough,Rank,0,,,Nation,Nation,Ethiopia
River,Name,Baro,Runthrough,Rank,1,,,Nation,Nation,Sudan
River,Name,Baraka,Runthrough,Rank,0,,,Nation,Nation,Ethiopia
River,Name,Baraka,Runthrough,Rank,1,,,Nation,Nation,Sudan
River,Name,Bar?zgir,Runthrough,Rank,0,,,Nation,Nation,Iraq
River,Name,Bar?zgir,Runthrough,Rank,1,,,Nation,Nation,Turkey
River,Name,Bamingui,Runthrough,Rank,0,,,Nation,Nation,Central African Republic
River,Name,Bamingui,Runthrough,Rank,1,,,Nation,Nation,Chad
River,Name,Bakoy,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Bakoy,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,Bahr Aouk,Runthrough,Rank,0,,,Nation,Nation,Chad
River,Name,Bahr Aouk,Runthrough,Rank,1,,,Nation,Nation,Central African Republic
River,Name,Bago?,Runthrough,Rank,0,,,Nation,Nation,Ivory Coast
River,Name,Bago?,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,Bagb?,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Bagb?,Runthrough,Rank,1,,,Nation,Nation,Ivory Coast
River,Name,Bafing,Runthrough,Rank,0,,,Nation,Nation,Guinea
River,Name,Bafing,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,B? Circip,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,B? Circip,Runthrough,Rank,1,,,Nation,Nation,Syria
River,Name,Aydar,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Aydar,Runthrough,Rank,1,,,Nation,Nation,Ukraine
River,Name,Awa,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,Awa,Runthrough,Rank,1,,,Nation,Nation,Nigeria
River,Name,Atrek,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Atrek,Runthrough,Rank,1,,,Nation,Nation,Turkmenistan
River,Name,Atrak,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Atrak,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Atrai,Runthrough,Rank,0,,,Nation,Nation,India
River,Name,Atrai,Runthrough,Rank,1,,,Nation,Nation,Bangladesh
River,Name,Atacuari,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Atacuari,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Atabapo,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Atabapo,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Artibonite,Runthrough,Rank,0,,,Nation,Nation,Dominican Republic
River,Name,Artibonite,Runthrough,Rank,1,,,Nation,Nation,Haiti
River,Name,Arpilich,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Arpilich,Runthrough,Rank,1,,,Nation,Nation,Turkey
River,Name,Arpa,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Arpa,Runthrough,Rank,1,,,Nation,Nation,Armenia
River,Name,Arkas,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Arkas,Runthrough,Rank,1,,,Nation,Nation,Iran
River,Name,Ari?ge,Runthrough,Rank,0,,,Nation,Nation,France
River,Name,Ari?ge,Runthrough,Rank,1,,,Nation,Nation,Andorra
River,Name,Argun,Runthrough,Rank,0,,,Nation,Nation,Georgia
River,Name,Argun,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Ardila,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Ardila,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Arda,Runthrough,Rank,0,,,Nation,Nation,Romania
River,Name,Arda,Runthrough,Rank,1,,,Nation,Nation,Turkey
River,Name,Arauca,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Arauca,Runthrough,Rank,1,,,Nation,Nation,Venezuela
River,Name,Aras,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Aras,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,Araks,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,Araks,Runthrough,Rank,1,,,Nation,Nation,Armenia
River,Name,Araks,Runthrough,Rank,2,,,Nation,Nation,Iran
River,Name,Araks,Runthrough,Rank,3,,,Nation,Nation,Azerbaijan
River,Name,Ar'ar,Runthrough,Rank,0,,,Nation,Nation,Saudi Arabia
River,Name,Ar'ar,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Apaporis,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Apaporis,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Apa,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Apa,Runthrough,Rank,1,,,Nation,Nation,Paraguay
River,Name,Anguiat?,Runthrough,Rank,0,,,Nation,Nation,Guatemala
River,Name,Anguiat?,Runthrough,Rank,1,,,Nation,Nation,El Salvador
River,Name,Andiyskoye,Runthrough,Rank,0,,,Nation,Nation,Georgia
River,Name,Andiyskoye,Runthrough,Rank,1,,,Nation,Nation,Russia
River,Name,An?rjohka,Runthrough,Rank,0,,,Nation,Nation,Norway
River,Name,An?rjohka,Runthrough,Rank,1,,,Nation,Nation,Finland
River,Name,Amur,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Amur,Runthrough,Rank,1,,,Nation,Nation,China
River,Name,Amudar `'ya,Runthrough,Rank,0,,,Nation,Nation,Uzbekistan
River,Name,Amudar `'ya,Runthrough,Rank,1,,,Nation,Nation,Turkmenistan
River,Name,Amudar `'ya,Runthrough,Rank,2,,,Nation,Nation,Turkmenistan
River,Name,Amudar `'ya,Runthrough,Rank,3,,,Nation,Nation,Turkmenistan
River,Name,Amir?bad,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Amir?bad,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Amazonas,Runthrough,Rank,0,,,Nation,Nation,Colombia
River,Name,Amazonas,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Amacuro,Runthrough,Rank,0,,,Nation,Nation,Venezuela
River,Name,Amacuro,Runthrough,Rank,1,,,Nation,Nation,Guyana
River,Name,Alwand,Runthrough,Rank,0,,,Nation,Nation,Iran
River,Name,Alwand,Runthrough,Rank,1,,,Nation,Nation,Iraq
River,Name,Alice,Runthrough,Rank,0,,,Nation,Nation,Indonesia
River,Name,Alice,Runthrough,Rank,1,,,Nation,Nation,Papua New Guinea
River,Name,Aley,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Aley,Runthrough,Rank,1,,,Nation,Nation,Kazakhstan
River,Name,Alazani,Runthrough,Rank,0,,,Nation,Nation,Georgia
River,Name,Alazani,Runthrough,Rank,1,,,Nation,Nation,Azerbaijan
River,Name,Aksu He,Runthrough,Rank,0,,,Nation,Nation,Russia
River,Name,Aksu He,Runthrough,Rank,1,,,Nation,Nation,China
River,Name,Akpa,Runthrough,Rank,0,,,Nation,Nation,Nigeria
River,Name,Akpa,Runthrough,Rank,1,,,Nation,Nation,Cameroon
River,Name,Akobo,Runthrough,Rank,0,,,Nation,Nation,Ethiopia
River,Name,Akobo,Runthrough,Rank,1,,,Nation,Nation,Sudan
River,Name,Akanyaru,Runthrough,Rank,0,,,Nation,Nation,Rwanda
River,Name,Akanyaru,Runthrough,Rank,1,,,Nation,Nation,Burundi
River,Name,Akantarer,Runthrough,Rank,0,,,Nation,Nation,Algeria
River,Name,Akantarer,Runthrough,Rank,1,,,Nation,Nation,Mali
River,Name,Agueda,Runthrough,Rank,0,,,Nation,Nation,Spain
River,Name,Agueda,Runthrough,Rank,1,,,Nation,Nation,Portugal
River,Name,Aguarico,Runthrough,Rank,0,,,Nation,Nation,Ecuador
River,Name,Aguarico,Runthrough,Rank,1,,,Nation,Nation,Peru
River,Name,Acre,Runthrough,Rank,0,,,Nation,Nation,Peru
River,Name,Acre,Runthrough,Rank,1,,,Nation,Nation,Brazil
River,Name,Acre,Runthrough,Rank,2,,,Nation,Nation,Bolivia
River,Name,Achen-tal,Runthrough,Rank,0,,,Nation,Nation,Austria
River,Name,Achen-tal,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Achen,Runthrough,Rank,0,,,Nation,Nation,Austria
River,Name,Achen,Runthrough,Rank,1,,,Nation,Nation,Germany
River,Name,Acarabisi,Runthrough,Rank,0,,,Nation,Nation,Venezuela
River,Name,Acarabisi,Runthrough,Rank,1,,,Nation,Nation,Guyana
River,Name,Abuna,Runthrough,Rank,0,,,Nation,Nation,Brazil
River,Name,Abuna,Runthrough,Rank,1,,,Nation,Nation,Bolivia
River,Name,A?na,Runthrough,Rank,0,,,Nation,Nation,Cameroon
River,Name,A?na,Runthrough,Rank,1,,,Nation,Nation,Gabon
River,Name,A?na,Runthrough,Rank,2,,,Nation,Nation,Congo
River,Name,?frin,Runthrough,Rank,0,,,Nation,Nation,Turkey
River,Name,?frin,Runthrough,Rank,1,,,Nation,Nation,Syria
Delta,,Ebro Delta,Adjacent to,,,,,IHO Sea Area,Name,Balearic Sea
Delta,,Rhone Delta,Adjacent to,,,,,IHO Sea Area,Name,Mediterranean Sea
Delta,,Po Delta,Adjacent to,,,,,IHO Sea Area,Name,Adriatic Sea
Delta,,Evros Delta,Adjacent to,,,,,IHO Sea Area,Name,Aegean Sea
Delta,,Danube Delta,Adjacent to,,,,,IHO Sea Area,Name,Black Sea
Delta,,Nile Delta,Part of,,,,,Nation,Name,Egypt
Delta,,Nile Delta,Adjacent to,,,,,IHO Sea Area,Name,Mediterranean Sea - Eastern Basin
Delta,,Niger Delta,Part of,,,,,Nation,Name,Nigeria
Delta,,Niger Delta,Adjacent to,,,,,IHO Sea Area,Name,Gulf of Guinea
Delta,,Ganges Delta,Part of,,,,,Nation,Name,Bangladesh
Delta,,Ganges Delta,Part of,,,,,Nation,Name,India
Delta,,Colville Delta,Flows out,,,,,IHO Sea Area,Name,Beaufort Sea
Delta,,Yukon Delta,Flows out,,,,,IHO Sea Area,Name,Bering Sea
Delta,,Orinoco Delta,Flows out,,,,,IHO Sea Area,Name,North Atlantic Ocean
Delta,,Fraser River Delta,Flows out,,,,,Strait,Name,Strait of Georgia
Delta,,Rijn-Schelde Delta,Part of,,,,,Nation,Name,Netherlands
